,Method,aligned_circular_agreement,mean_abs_wrapped_error,radius_cv,noise,density_ratio,seed,k,n_points
0,DM,0.9312214411165671,0.3210158030917908,0.1839102878473857,0.15000000000000002,3.5,36,10,500
1,LE,0.9300083881235689,0.32524813025351884,0.17658520257853025,0.15000000000000002,3.5,36,10,500
0,DM,0.930346915614413,0.3234473892407723,0.20766428371572287,0.15000000000000002,3.5,37,10,500
1,LE,0.931079478098035,0.3239057345345341,0.20707368975939472,0.15000000000000002,3.5,37,10,500
0,DM,0.9226927485211149,0.3376091316865633,0.17218002685031755,0.15000000000000002,3.5,38,10,500
1,LE,0.920654503252424,0.3429293295468216,0.1683708080532293,0.15000000000000002,3.5,38,10,500
0,DM,0.9103362615308715,0.3705000019015612,0.15089370255850362,0.15000000000000002,3.5,39,10,500
1,LE,0.9083455846562172,0.3759380594560254,0.14734425761528622,0.15000000000000002,3.5,39,10,500
0,DM,0.9244214610265392,0.33673400597674114,0.1118512384798805,0.15000000000000002,3.5,40,10,500
1,LE,0.9236137236872027,0.33709028467667673,0.10792476390296778,0.15000000000000002,3.5,40,10,500
0,DM,0.925495853032075,0.3315417849639161,0.23011906009151872,0.15000000000000002,3.5,41,10,500
1,LE,0.9240917072554898,0.3357639367841313,0.21824942825706467,0.15000000000000002,3.5,41,10,500
0,DM,0.9107582992842918,0.358342719628827,0.13278627517450303,0.15000000000000002,3.5,42,10,500
1,LE,0.9083314218817583,0.3651705399416927,0.12565600499647608,0.15000000000000002,3.5,42,10,500
0,DM,0.9260246910745014,0.33350025134858124,0.18724834868662166,0.15000000000000002,3.5,43,10,500
1,LE,0.9248833538596422,0.3353339806376572,0.17873791022144178,0.15000000000000002,3.5,43,10,500
0,DM,0.921780254466634,0.34591407661797213,0.16683360574092865,0.15000000000000002,3.5,44,10,500
1,LE,0.9177907847987761,0.35451870945297853,0.1616785983035298,0.15000000000000002,3.5,44,10,500
0,DM,0.9256851161018709,0.34030532518727374,0.20432457304350743,0.15000000000000002,3.5,45,10,500
1,LE,0.9243635137753949,0.34324325115381876,0.20237354811517708,0.15000000000000002,3.5,45,10,500
0,DM,0.9081744371172594,0.37888127933435084,0.16299575992808704,0.15000000000000002,3.5,46,10,500
1,LE,0.9056319927096815,0.38463158644301926,0.15769775553039292,0.15000000000000002,3.5,46,10,500
0,DM,0.9297272763064828,0.3162472558229504,0.18727530565863157,0.15000000000000002,3.5,47,10,500
1,LE,0.930161202150124,0.31982559397601196,0.18274337682564779,0.15000000000000002,3.5,47,10,500
0,DM,0.9137375322948409,0.35880223529803695,0.14756272482554197,0.15000000000000002,3.5,48,10,500
1,LE,0.9134558607526545,0.35826546982634544,0.15355110709043934,0.15000000000000002,3.5,48,10,500
0,DM,0.92066890001131,0.3443990418172136,0.15316220997921043,0.15000000000000002,3.5,49,10,500
1,LE,0.9197501641974026,0.34776843162511256,0.14809259366148222,0.15000000000000002,3.5,49,10,500
0,DM,0.934889823929923,0.3110171478023034,0.1809502215816928,0.15000000000000002,4.0,0,10,500
1,LE,0.9312588926456276,0.3254955527813378,0.1746280171378487,0.15000000000000002,4.0,0,10,500
0,DM,0.9186161955888665,0.35064227538149356,0.193085594997403,0.15000000000000002,4.0,1,10,500
1,LE,0.9149263613454927,0.3584719032430569,0.185722109245685,0.15000000000000002,4.0,1,10,500
0,DM,0.9032151788635846,0.3809907026938058,0.16576714465753237,0.15000000000000002,4.0,2,10,500
1,LE,0.9005634745672727,0.3875519185526415,0.16588918617905848,0.15000000000000002,4.0,2,10,500
0,DM,0.9064264359648887,0.38335654143862785,0.19418993534160148,0.15000000000000002,4.0,3,10,500
1,LE,0.9058584362267882,0.38505048899150607,0.19376818715855007,0.15000000000000002,4.0,3,10,500
0,DM,0.9192588182889049,0.33965977775565226,0.21462025327453166,0.15000000000000002,4.0,4,10,500
1,LE,0.9187259856737781,0.340789259783797,0.2085188972368039,0.15000000000000002,4.0,4,10,500
0,DM,0.9243890014889257,0.33981802568681835,0.20397642543553757,0.15000000000000002,4.0,5,10,500
1,LE,0.9233914458095466,0.34410718061553736,0.19695411211489397,0.15000000000000002,4.0,5,10,500
0,DM,0.9207895215325502,0.348760838166352,0.15348618470791733,0.15000000000000002,4.0,6,10,500
1,LE,0.9203222508178267,0.35156113307787396,0.14999730458638313,0.15000000000000002,4.0,6,10,500
0,DM,0.9213937214462585,0.34624037255714113,0.14179832784874213,0.15000000000000002,4.0,7,10,500
1,LE,0.9242779004908012,0.34034452340016047,0.14403888729859635,0.15000000000000002,4.0,7,10,500
0,DM,0.9119751520295651,0.3717206161065826,0.1939817747906074,0.15000000000000002,4.0,8,10,500
1,LE,0.9098519873680952,0.3766421935373967,0.18699757590461352,0.15000000000000002,4.0,8,10,500
0,DM,0.9043076408665117,0.3747474986962859,0.17261677338085735,0.15000000000000002,4.0,9,10,500
1,LE,0.9022415910815068,0.37885924614498834,0.1711131075475545,0.15000000000000002,4.0,9,10,500
0,DM,0.9149301182655125,0.3527053652616944,0.2195702077200306,0.15000000000000002,4.0,10,10,500
1,LE,0.9159020574928053,0.3508235336017525,0.1973430989897201,0.15000000000000002,4.0,10,10,500
0,DM,0.9110253318350555,0.3539994167162411,0.1949788825800624,0.15000000000000002,4.0,11,10,500
1,LE,0.9133146429863341,0.35220214043151155,0.2000616997720312,0.15000000000000002,4.0,11,10,500
0,DM,0.9249226294878958,0.3294610145558079,0.1787631179266423,0.15000000000000002,4.0,12,10,500
1,LE,0.9227209102870704,0.3337619158809004,0.161954081504907,0.15000000000000002,4.0,12,10,500
0,DM,0.9093560694566536,0.37333068627816307,0.22126487613095316,0.15000000000000002,4.0,13,10,500
1,LE,0.9102331491114751,0.3740355301891565,0.2263679050679371,0.15000000000000002,4.0,13,10,500
0,DM,0.912067527579884,0.36953876278460934,0.18961694640564897,0.15000000000000002,4.0,14,10,500
1,LE,0.90931906279849,0.37596270639011026,0.18391928202363186,0.15000000000000002,4.0,14,10,500
0,DM,0.9013363827575179,0.39618310475610635,0.1881916254037338,0.15000000000000002,4.0,15,10,500
1,LE,0.8982553941501553,0.4031322806308085,0.1741902687293657,0.15000000000000002,4.0,15,10,500
0,DM,0.909957249121348,0.36249711561402864,0.2091509126250406,0.15000000000000002,4.0,16,10,500
1,LE,0.9086070812189098,0.3658373125209573,0.2026940928865691,0.15000000000000002,4.0,16,10,500
0,DM,0.9078418098658533,0.37025486521683115,0.20426070272496216,0.15000000000000002,4.0,17,10,500
1,LE,0.9033864908721824,0.3793975482791555,0.18562682476085762,0.15000000000000002,4.0,17,10,500
0,DM,0.9041473826774618,0.3834113474388123,0.15697396263073096,0.15000000000000002,4.0,18,10,500
1,LE,0.901693024113314,0.3870672098199153,0.15396799403778672,0.15000000000000002,4.0,18,10,500
0,DM,0.9016847774238965,0.3710733342699923,0.1623726727358684,0.15000000000000002,4.0,19,10,500
1,LE,0.8972555801537665,0.3832341346579712,0.15330201522206674,0.15000000000000002,4.0,19,10,500
0,DM,0.9096812386528949,0.3688415279652817,0.18312865377504275,0.15000000000000002,4.0,20,10,500
1,LE,0.9090922899240711,0.36762051298690573,0.1759771162554386,0.15000000000000002,4.0,20,10,500
0,DM,0.920301543288987,0.35121674179298445,0.17988529520211857,0.15000000000000002,4.0,21,10,500
1,LE,0.9189736798693682,0.3540969572833203,0.18906920844703612,0.15000000000000002,4.0,21,10,500
0,DM,0.9091210623947096,0.3760646157597758,0.2011171251377371,0.15000000000000002,4.0,22,10,500
1,LE,0.9054278222891877,0.38238077958826094,0.19989970982565153,0.15000000000000002,4.0,22,10,500
0,DM,0.8978150016960476,0.38231886535729975,0.16195898072421586,0.15000000000000002,4.0,23,10,500
1,LE,0.893325581064175,0.39202894689593243,0.15409492397966632,0.15000000000000002,4.0,23,10,500
0,DM,0.911014681851369,0.3712335962074299,0.16730942218913306,0.15000000000000002,4.0,24,10,500
1,LE,0.9088067039754155,0.37475281921248677,0.16666386213358284,0.15000000000000002,4.0,24,10,500
0,DM,0.9146049660282374,0.3553252565209892,0.1619098202813743,0.15000000000000002,4.0,25,10,500
1,LE,0.91104693939386,0.3619173607264577,0.14895099431200118,0.15000000000000002,4.0,25,10,500
0,DM,0.9080180885630154,0.3690590161262967,0.17786091011805966,0.15000000000000002,4.0,26,10,500
1,LE,0.9070830729791687,0.37261164708355726,0.175100043429022,0.15000000000000002,4.0,26,10,500
0,DM,0.9289507853325008,0.32561665957129476,0.164726034133795,0.15000000000000002,4.0,27,10,500
1,LE,0.9278720103288437,0.32941221617757704,0.19031476544080153,0.15000000000000002,4.0,27,10,500
0,DM,0.9223549263775307,0.3418931260554724,0.1649128436728563,0.15000000000000002,4.0,28,10,500
1,LE,0.918166103742233,0.35254267807928896,0.15633954178691448,0.15000000000000002,4.0,28,10,500
0,DM,0.9110793514815861,0.3699906201286668,0.20583922717742506,0.15000000000000002,4.0,29,10,500
1,LE,0.9106931252441014,0.3686116914195958,0.1900948943398201,0.15000000000000002,4.0,29,10,500
0,DM,0.9185495646149571,0.3542114206815987,0.1942630511691487,0.15000000000000002,4.0,30,10,500
1,LE,0.9156600083174028,0.3605760314363222,0.16380074203404518,0.15000000000000002,4.0,30,10,500
0,DM,0.9035191376329269,0.3805390947450168,0.20175534633919176,0.15000000000000002,4.0,31,10,500
1,LE,0.9044744867384029,0.37809956538291883,0.18239077502371082,0.15000000000000002,4.0,31,10,500
0,DM,0.9162239489774369,0.35305915508317876,0.1603175912826898,0.15000000000000002,4.0,32,10,500
1,LE,0.913547075988439,0.3593983851968879,0.15054022787212937,0.15000000000000002,4.0,32,10,500
0,DM,0.9133923562748105,0.36015188158973266,0.19388171978832608,0.15000000000000002,4.0,33,10,500
1,LE,0.9115765733099098,0.3622285076517902,0.1897183107458575,0.15000000000000002,4.0,33,10,500
0,DM,0.8843984305135156,0.4141305575358789,0.14573387438425942,0.15000000000000002,4.0,34,10,500
1,LE,0.8866004683074196,0.41283737948055604,0.15137974046637048,0.15000000000000002,4.0,34,10,500
0,DM,0.897491715703521,0.3916217362882763,0.17675160183669147,0.15000000000000002,4.0,35,10,500
1,LE,0.8925867185930237,0.4017134562764451,0.17803819835174195,0.15000000000000002,4.0,35,10,500
0,DM,0.9171089206043007,0.3531459414049884,0.17667992003411978,0.15000000000000002,4.0,36,10,500
1,LE,0.9164604733243812,0.3557571225165003,0.16741942993092726,0.15000000000000002,4.0,36,10,500
0,DM,0.9154316736909754,0.3584850583987751,0.22748615293658495,0.15000000000000002,4.0,37,10,500
1,LE,0.9170258361255933,0.3577414883693143,0.22854472825214414,0.15000000000000002,4.0,37,10,500
0,DM,0.9100330408575287,0.3649801606947582,0.17620906659610774,0.15000000000000002,4.0,38,10,500
1,LE,0.9077686963322287,0.37014359864963875,0.16918396364132862,0.15000000000000002,4.0,38,10,500
0,DM,0.8994118973714779,0.3922437277722857,0.1592150402201485,0.15000000000000002,4.0,39,10,500
1,LE,0.898728855419101,0.39583587834080125,0.15888765247280073,0.15000000000000002,4.0,39,10,500
0,DM,0.9083835249052745,0.37107199729147744,0.11414249998946333,0.15000000000000002,4.0,40,10,500
1,LE,0.907588751218607,0.37040723498230804,0.11287922071021816,0.15000000000000002,4.0,40,10,500
0,DM,0.9107498261696153,0.36214212837595894,0.22879838104830438,0.15000000000000002,4.0,41,10,500
1,LE,0.9101455543247732,0.3643078121749682,0.22175514005045305,0.15000000000000002,4.0,41,10,500
0,DM,0.8922336369070872,0.3910001601009385,0.1487282374222279,0.15000000000000002,4.0,42,10,500
1,LE,0.8906591915798661,0.39435614122860446,0.1433755489507511,0.15000000000000002,4.0,42,10,500
0,DM,0.9135420373914643,0.3573659041216033,0.1630660916163428,0.15000000000000002,4.0,43,10,500
1,LE,0.9113115060737923,0.3608607920953482,0.15224016082167316,0.15000000000000002,4.0,43,10,500
0,DM,0.9007313250307061,0.38900978492018534,0.1705727440377221,0.15000000000000002,4.0,44,10,500
1,LE,0.8956602269334194,0.39851934933333233,0.16193792588594919,0.15000000000000002,4.0,44,10,500
0,DM,0.9157611220446076,0.3636660238095069,0.21584349494244082,0.15000000000000002,4.0,45,10,500
1,LE,0.9141681383618775,0.3677857615129749,0.21354820550467374,0.15000000000000002,4.0,45,10,500
0,DM,0.894570673428329,0.4074043536751437,0.17419012653476287,0.15000000000000002,4.0,46,10,500
1,LE,0.8917708961836366,0.4126343164183569,0.17241324698135707,0.15000000000000002,4.0,46,10,500
0,DM,0.9124374888263612,0.353139666900658,0.21287858207564322,0.15000000000000002,4.0,47,10,500
1,LE,0.9144692668200332,0.3543874570976999,0.21376183648801908,0.15000000000000002,4.0,47,10,500
0,DM,0.8984867233838293,0.3897448667600265,0.15258398802982917,0.15000000000000002,4.0,48,10,500
1,LE,0.8977381687345795,0.3894057691090239,0.1482747225535876,0.15000000000000002,4.0,48,10,500
0,DM,0.9091999629588992,0.3698332380301249,0.1651572970902085,0.15000000000000002,4.0,49,10,500
1,LE,0.9086164803955191,0.37196942447278114,0.15917433544022344,0.15000000000000002,4.0,49,10,500
0,DM,0.9384671147610614,0.3084560366340455,0.2091526879685233,0.15000000000000002,4.5,0,10,500
1,LE,0.9341475899864934,0.3235808113081715,0.19985584948363402,0.15000000000000002,4.5,0,10,500
0,DM,0.911233336424636,0.36731586987262643,0.20301660341237074,0.15000000000000002,4.5,1,10,500
1,LE,0.9060956662098798,0.37777423804853116,0.19793676385641373,0.15000000000000002,4.5,1,10,500
0,DM,0.890523771860662,0.40700963848113353,0.17504067968343373,0.15000000000000002,4.5,2,10,500
1,LE,0.8891996943491794,0.41103228867771224,0.17581707832294996,0.15000000000000002,4.5,2,10,500
0,DM,0.8960528898479206,0.406623432191916,0.1906898811027334,0.15000000000000002,4.5,3,10,500
1,LE,0.8931721332191915,0.4123359517365093,0.18387613204617967,0.15000000000000002,4.5,3,10,500
0,DM,0.903740550885404,0.37230988771191015,0.21581535725146037,0.15000000000000002,4.5,4,10,500
1,LE,0.9031649436977448,0.3738175503508285,0.20959424459047893,0.15000000000000002,4.5,4,10,500
0,DM,0.9082076355028555,0.3733834417390182,0.1733012508238662,0.15000000000000002,4.5,5,10,500
1,LE,0.9078032157476286,0.37651058101704166,0.16946216037696707,0.15000000000000002,4.5,5,10,500
0,DM,0.9111601858576109,0.3672918911269293,0.15223213205965738,0.15000000000000002,4.5,6,10,500
1,LE,0.9098612977731549,0.37101813438076225,0.1464226702838618,0.15000000000000002,4.5,6,10,500
0,DM,0.9121575433716831,0.3662849879200536,0.14271494110451616,0.15000000000000002,4.5,7,10,500
1,LE,0.9157715193663661,0.35934038256393636,0.14405906413417205,0.15000000000000002,4.5,7,10,500
0,DM,0.9173139393633787,0.36222059182645305,0.2075723230732216,0.15000000000000002,4.5,8,10,500
1,LE,0.9163541013086538,0.36399005773400595,0.20015526131275155,0.15000000000000002,4.5,8,10,500
0,DM,0.8902261030733757,0.40137478476306615,0.17641329000562161,0.15000000000000002,4.5,9,10,500
1,LE,0.8878096508997808,0.405986493037037,0.1726885518407671,0.15000000000000002,4.5,9,10,500
0,DM,0.8979296365626492,0.38537133267821627,0.17362243627463436,0.15000000000000002,4.5,10,10,500
1,LE,0.8969971695601759,0.3867596370621246,0.17197576509358792,0.15000000000000002,4.5,10,10,500
0,DM,0.8957627035783099,0.38377076523498477,0.1978283517297195,0.15000000000000002,4.5,11,10,500
1,LE,0.8971051831997574,0.38542034680430914,0.19126179759566683,0.15000000000000002,4.5,11,10,500
0,DM,0.9112892098602203,0.3574875674381753,0.16269935398947974,0.15000000000000002,4.5,12,10,500
1,LE,0.9075104910276848,0.36402584750598815,0.1473905693938008,0.15000000000000002,4.5,12,10,500
0,DM,0.8954454282352785,0.40109426916044055,0.22092887938947614,0.15000000000000002,4.5,13,10,500
1,LE,0.8956398233534372,0.4035604230788738,0.23338167060246215,0.15000000000000002,4.5,13,10,500
0,DM,0.8991289271602614,0.39767085580818984,0.18410487278315207,0.15000000000000002,4.5,14,10,500
1,LE,0.8953128543970177,0.40523057226102355,0.18434761434422045,0.15000000000000002,4.5,14,10,500
0,DM,0.8851982278122713,0.4271952428434734,0.1748939538518212,0.15000000000000002,4.5,15,10,500
1,LE,0.8819320950904173,0.435321448685115,0.15856094033037066,0.15000000000000002,4.5,15,10,500
0,DM,0.8992050711940223,0.3846150810068101,0.2119054875982814,0.15000000000000002,4.5,16,10,500
1,LE,0.8977970895083288,0.3875632558112815,0.203210860343876,0.15000000000000002,4.5,16,10,500
0,DM,0.898931218210834,0.3879001530756107,0.2434741648519014,0.15000000000000002,4.5,17,10,500
1,LE,0.8937168263136168,0.39872112297118995,0.182051699254464,0.15000000000000002,4.5,17,10,500
0,DM,0.8892715036964242,0.41363983422606226,0.15851946519027557,0.15000000000000002,4.5,18,10,500
1,LE,0.8863681066031893,0.4180988810809882,0.15606439591947677,0.15000000000000002,4.5,18,10,500
0,DM,0.8880619987122432,0.39731252050713706,0.16956450477522347,0.15000000000000002,4.5,19,10,500
1,LE,0.8834253545259318,0.4096624630950927,0.16024205843937206,0.15000000000000002,4.5,19,10,500
0,DM,0.9033459730840762,0.38451186409886406,0.2141685618235557,0.15000000000000002,4.5,20,10,500
1,LE,0.9024556048878403,0.382918476482569,0.20340029985153146,0.15000000000000002,4.5,20,10,500
0,DM,0.9063589622878426,0.3836607346692182,0.17086078958127904,0.15000000000000002,4.5,21,10,500
1,LE,0.904368139651825,0.38715773954928306,0.15718798729325925,0.15000000000000002,4.5,21,10,500
0,DM,0.8935080939824397,0.40575542817445226,0.18281319689717698,0.15000000000000002,4.5,22,10,500
1,LE,0.8890253027696474,0.4119727801342283,0.1751071694986119,0.15000000000000002,4.5,22,10,500
0,DM,0.886255299910588,0.4052860975337846,0.17716387090238803,0.15000000000000002,4.5,23,10,500
1,LE,0.882050524052854,0.4134555751330986,0.17287227995511,0.15000000000000002,4.5,23,10,500
0,DM,0.8994297770591729,0.39176014178402885,0.15711468169113693,0.15000000000000002,4.5,24,10,500
1,LE,0.895515341275454,0.39964634681655786,0.1527494325685482,0.15000000000000002,4.5,24,10,500
0,DM,0.898882408751299,0.3873283615629223,0.16664040280541173,0.15000000000000002,4.5,25,10,500
1,LE,0.8954909988241593,0.39257367018295697,0.15950832634161408,0.15000000000000002,4.5,25,10,500
0,DM,0.8940111818673689,0.3971679131713881,0.1905272955879178,0.15000000000000002,4.5,26,10,500
1,LE,0.8932313120268355,0.40027516438077065,0.18656486953535112,0.15000000000000002,4.5,26,10,500
0,DM,0.9121323031548614,0.3638064611788808,0.1414258135349894,0.15000000000000002,4.5,27,10,500
1,LE,0.9112796527936035,0.3676227175510782,0.14127826655664222,0.15000000000000002,4.5,27,10,500
0,DM,0.9177639758738642,0.3523422727539054,0.2148657078190311,0.15000000000000002,4.5,28,10,500
1,LE,0.9157668042686175,0.357976381817844,0.23933996555860906,0.15000000000000002,4.5,28,10,500
0,DM,0.8939086614486719,0.40321963163883506,0.18325468169803305,0.15000000000000002,4.5,29,10,500
1,LE,0.8951633267644786,0.399143108568504,0.17424676381634022,0.15000000000000002,4.5,29,10,500
0,DM,0.9020059671281314,0.3916289614254174,0.16511912350493663,0.15000000000000002,4.5,30,10,500
1,LE,0.8998777713207061,0.39636935364431347,0.17382187546623784,0.15000000000000002,4.5,30,10,500
0,DM,0.8900439065464629,0.40482293471475556,0.1514807533819856,0.15000000000000002,4.5,31,10,500
1,LE,0.8913064681783833,0.40130198673961415,0.16342014565034169,0.15000000000000002,4.5,31,10,500
0,DM,0.906134405387548,0.37412143531368064,0.17152892278907772,0.15000000000000002,4.5,32,10,500
1,LE,0.9023592815162718,0.3815186685752462,0.1631793022223484,0.15000000000000002,4.5,32,10,500
0,DM,0.9008233176001699,0.38423494225565263,0.1961876176397529,0.15000000000000002,4.5,33,10,500
1,LE,0.8987572973358817,0.3863916769665422,0.1929827785778208,0.15000000000000002,4.5,33,10,500
0,DM,0.8722742645672008,0.43902153501938646,0.15206508051659487,0.15000000000000002,4.5,34,10,500
1,LE,0.8755316217555549,0.43573218929998736,0.1550279727425241,0.15000000000000002,4.5,34,10,500
0,DM,0.8830840251732631,0.4182972750088901,0.1853600328003274,0.15000000000000002,4.5,35,10,500
1,LE,0.8784848022102004,0.4275866945118187,0.18595537713698862,0.15000000000000002,4.5,35,10,500
0,DM,0.9054266576737859,0.3782759463201278,0.17655862502324338,0.15000000000000002,4.5,36,10,500
1,LE,0.9045269510702378,0.38186850409710826,0.17025250334532818,0.15000000000000002,4.5,36,10,500
0,DM,0.9128154792510711,0.36472391130131543,0.24870005938800305,0.15000000000000002,4.5,37,10,500
1,LE,0.9132015803032933,0.36571639016328766,0.24723713294502056,0.15000000000000002,4.5,37,10,500
0,DM,0.899766934121041,0.3869737912219604,0.18079498474924993,0.15000000000000002,4.5,38,10,500
1,LE,0.897535128449826,0.39149332168282536,0.17745117474628738,0.15000000000000002,4.5,38,10,500
0,DM,0.8893233130429608,0.4059087566785785,0.1715310373464295,0.15000000000000002,4.5,39,10,500
1,LE,0.8881696256842958,0.40989053994315894,0.16839445580716764,0.15000000000000002,4.5,39,10,500
0,DM,0.8920580718740743,0.40283989753635874,0.12416528074203692,0.15000000000000002,4.5,40,10,500
1,LE,0.8927005684828482,0.39919992111941754,0.12440044854756285,0.15000000000000002,4.5,40,10,500
0,DM,0.9086972271801885,0.36880685164002225,0.250436744064194,0.15000000000000002,4.5,41,10,500
1,LE,0.9088980315309843,0.3690582977002005,0.24530765153559778,0.15000000000000002,4.5,41,10,500
0,DM,0.8809143890869573,0.41095405012970054,0.16519817441275558,0.15000000000000002,4.5,42,10,500
1,LE,0.8801413601428799,0.41229418950500213,0.15853110967157605,0.15000000000000002,4.5,42,10,500
0,DM,0.9035170228920609,0.37786598278941985,0.17338472346055528,0.15000000000000002,4.5,43,10,500
1,LE,0.8995645830971323,0.3834396026437288,0.1650981575194894,0.15000000000000002,4.5,43,10,500
0,DM,0.891731994245277,0.4068570551546636,0.17210648145996843,0.15000000000000002,4.5,44,10,500
1,LE,0.8869036939664681,0.415652688098982,0.163975568072813,0.15000000000000002,4.5,44,10,500
0,DM,0.8993041685731039,0.3994788017246432,0.2193270021968942,0.15000000000000002,4.5,45,10,500
1,LE,0.8974229231666798,0.40388976790680775,0.21305511749659464,0.15000000000000002,4.5,45,10,500
0,DM,0.8791363575266291,0.43640052886631286,0.18226748431924175,0.15000000000000002,4.5,46,10,500
1,LE,0.8759037923290879,0.44143902958219694,0.18252647171067019,0.15000000000000002,4.5,46,10,500
0,DM,0.8975268746005083,0.3834740725836076,0.2239675326075561,0.15000000000000002,4.5,47,10,500
1,LE,0.900619899133548,0.3827244585431581,0.23270215126178906,0.15000000000000002,4.5,47,10,500
0,DM,0.8873031508190902,0.41226673193591923,0.16126078370141075,0.15000000000000002,4.5,48,10,500
1,LE,0.886128455762648,0.41315005588080145,0.156901276473936,0.15000000000000002,4.5,48,10,500
0,DM,0.8959220713062116,0.3975289427357787,0.1765175531445912,0.15000000000000002,4.5,49,10,500
1,LE,0.8950368366328535,0.3992014790655004,0.17181843810324757,0.15000000000000002,4.5,49,10,500
0,DM,0.9300111599711091,0.3300465931860578,0.20765079111709708,0.15000000000000002,5.0,0,10,500
1,LE,0.9269957841750536,0.3426290757850475,0.20121598299639007,0.15000000000000002,5.0,0,10,500
0,DM,0.9073910820684307,0.3761713749614983,0.21644881232500066,0.15000000000000002,5.0,1,10,500
1,LE,0.9020288477282365,0.3868993960237599,0.21082772229677413,0.15000000000000002,5.0,1,10,500
0,DM,0.8809647958491701,0.42390397324655066,0.18836553183010113,0.15000000000000002,5.0,2,10,500
1,LE,0.8790821744925833,0.4290542034135163,0.18477916171657188,0.15000000000000002,5.0,2,10,500
0,DM,0.8849074846645257,0.42615115562279765,0.2031040907193998,0.15000000000000002,5.0,3,10,500
1,LE,0.8819273858179387,0.43200077621050287,0.19379483288203977,0.15000000000000002,5.0,3,10,500
0,DM,0.8982011716279855,0.3855485105416057,0.2121081983013924,0.15000000000000002,5.0,4,10,500
1,LE,0.8970827914945327,0.38758858460139983,0.2053204756884163,0.15000000000000002,5.0,4,10,500
0,DM,0.8973992728405237,0.39569183054676726,0.1772597800299704,0.15000000000000002,5.0,5,10,500
1,LE,0.8972749602515175,0.39780562388780755,0.17517923123936704,0.15000000000000002,5.0,5,10,500
0,DM,0.8970433773264466,0.3933465441512159,0.15556403365342736,0.15000000000000002,5.0,6,10,500
1,LE,0.8979801672524221,0.3932554498945292,0.15063879843606987,0.15000000000000002,5.0,6,10,500
0,DM,0.8992228243743617,0.3919063583900309,0.15956961374962667,0.15000000000000002,5.0,7,10,500
1,LE,0.9014857423269328,0.3874186374727192,0.16094695321165095,0.15000000000000002,5.0,7,10,500
0,DM,0.9025366687661004,0.39347962698260225,0.21547469004095957,0.15000000000000002,5.0,8,10,500
1,LE,0.902076887198722,0.39481420223048985,0.2109777947848797,0.15000000000000002,5.0,8,10,500
0,DM,0.8828649858491857,0.41631607058427045,0.18083478170311626,0.15000000000000002,5.0,9,10,500
1,LE,0.8786197238856933,0.42336099984460973,0.1748103992750181,0.15000000000000002,5.0,9,10,500
0,DM,0.8934669035713492,0.3931261663187499,0.18984619344803064,0.15000000000000002,5.0,10,10,500
1,LE,0.8924230907248631,0.39497394307245043,0.1881996154378524,0.15000000000000002,5.0,10,10,500
0,DM,0.8851891624461345,0.4043274045710042,0.2150660609991545,0.15000000000000002,5.0,11,10,500
1,LE,0.8855486203512399,0.4072585455599659,0.20971940917876045,0.15000000000000002,5.0,11,10,500
0,DM,0.9033700404137603,0.37319035075672996,0.17967384312828977,0.15000000000000002,5.0,12,10,500
1,LE,0.8999614906488734,0.37870175618182383,0.16502176657381445,0.15000000000000002,5.0,12,10,500
0,DM,0.8880035593472443,0.41314819604558684,0.2462846244764176,0.15000000000000002,5.0,13,10,500
1,LE,0.8886109246474113,0.41631709127143585,0.22929701519705362,0.15000000000000002,5.0,13,10,500
0,DM,0.889958559893304,0.41419367627119447,0.19991508270803884,0.15000000000000002,5.0,14,10,500
1,LE,0.8857452741963867,0.4222257315602839,0.20027759851393315,0.15000000000000002,5.0,14,10,500
0,DM,0.8731806921983791,0.44968259467903854,0.14827060953512836,0.15000000000000002,5.0,15,10,500
1,LE,0.8703608434195262,0.45696861308568026,0.14130862553911336,0.15000000000000002,5.0,15,10,500
0,DM,0.8894657928782134,0.40371158553918635,0.2131270999439744,0.15000000000000002,5.0,16,10,500
1,LE,0.8868793287361756,0.40847913062637814,0.20439474662760515,0.15000000000000002,5.0,16,10,500
0,DM,0.8839010731648925,0.41545707440131013,0.2319136401281292,0.15000000000000002,5.0,17,10,500
1,LE,0.8783388706958035,0.42636989280894455,0.19264004021852518,0.15000000000000002,5.0,17,10,500
0,DM,0.8765104703826926,0.43722163118630225,0.16214675507837023,0.15000000000000002,5.0,18,10,500
1,LE,0.8733679964391916,0.442094512153041,0.1594898727787022,0.15000000000000002,5.0,18,10,500
0,DM,0.8712801150994716,0.42837119316062544,0.1757895076935876,0.15000000000000002,5.0,19,10,500
1,LE,0.8665114235452418,0.4398039496323354,0.16718758331031194,0.15000000000000002,5.0,19,10,500
0,DM,0.8917907007029422,0.40642819198909846,0.21895410345837193,0.15000000000000002,5.0,20,10,500
1,LE,0.8905439097554859,0.40503519512369335,0.20820968774186663,0.15000000000000002,5.0,20,10,500
0,DM,0.8975723084363312,0.4013811326289374,0.17919124578334156,0.15000000000000002,5.0,21,10,500
1,LE,0.896607509760629,0.4030499098092469,0.16838322016105473,0.15000000000000002,5.0,21,10,500
0,DM,0.8847347165100592,0.42369489314322584,0.18950368912448154,0.15000000000000002,5.0,22,10,500
1,LE,0.8796043648404869,0.43094816634263794,0.18106821839237872,0.15000000000000002,5.0,22,10,500
